2025-10-17 13:25:39-INFO-[main.py:29]--------------------------启动数据分析系统-------------------------
2025-10-17 13:25:39-INFO-[file_utils.py:39]-paths.yaml 生成成功: C:\Users\17584\Documents\ALearning\Project\tools\DataProcess\config\paths.yaml
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:26]-配置文件加载成功: C:\Users\17584\Documents\ALearning\Project\tools\DataProcess\config\paths.yaml
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:189]-FFT数据输入目录: D:/Lab/process/2025.6.20/frequency
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:190]-平均FFT输出目录: D:/Lab/process/2025.6.20/frequency_ave
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:203]-找到 164 个FFT CSV文件
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:55]-按频率分组完成，找到 6 个频率组
2025-10-17 13:25:39-INFO-[tdms_reader_frequency_average.py:57]-  频率 30Hz: 24 个文件
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 18/42 个文件: FFT_20250620193824.039435.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 25/29 个文件: FFT_20250620194722.345550.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 19/22 个文件: FFT_20250620193316.385404.csv
2025-10-17 13:25:48-INFO-[tdms_reader_frequency_average.py:102]-  已处理 19/42 个文件: FFT_20250620193827.003131.csv
2025-10-17 13:25:49-INFO-[tdms_reader_frequency_average.py:102]-  已处理 26/29 个文件: FFT_20250620194725.240403.csv
2025-10-17 13:25:49-INFO-[tdms_reader_frequency_average.py:102]-  已处理 20/22 个文件: FFT_20250620193319.359090.csv
2025-10-17 13:25:49-INFO-[tdms_reader_frequency_average.py:102]-  已处理 20/42 个文件: FFT_20250620193829.938352.csv
2025-10-17 13:25:49-INFO-[tdms_reader_frequency_average.py:102]-  已处理 27/29 个文件: FFT_20250620194728.134972.csv
2025-10-17 13:25:49-INFO-[tdms_reader_frequency_average.py:102]-  已处理 21/22 个文件: FFT_20250620193322.349448.csv
2025-10-17 13:25:49-INFO-[tdms_reader_frequency_average.py:102]-  已处理 21/42 个文件: FFT_20250620193832.870292.csv
2025-10-17 13:25:49-INFO-[tdms_reader_frequency_average.py:102]-  已处理 28/29 个文件: FFT_20250620194731.069696.csv
2025-10-17 13:25:49-INFO-[tdms_reader_frequency_average.py:102]-  已处理 29/29 个文件: FFT_20250620194734.001919.csv
2025-10-17 13:25:50-INFO-[tdms_reader_frequency_average.py:102]-  已处理 22/22 个文件: FFT_20250620193325.269995.csv
2025-10-17 13:25:50-INFO-[tdms_reader_frequency_average.py:102]-  已处理 22/42 个文件: FFT_20250620193835.769193.csv
2025-10-17 13:25:50-INFO-[tdms_reader_frequency_average.py:146]-已保存平均FFT数据: D:/Lab/process/2025.6.20/frequency_ave\50hz\average_fft_50hz_23files.csv
2025-10-17 13:25:50-INFO-[tdms_reader_frequency_average.py:102]-  已处理 23/42 个文件: FFT_20250620193838.664452.csv
2025-10-17 13:25:50-INFO-[tdms_reader_frequency_average.py:146]-已保存平均FFT数据: D:/Lab/process/2025.6.20/frequency_ave\30hz\average_fft_30hz_24files.csv
2025-10-17 13:25:50-INFO-[tdms_reader_frequency_average.py:146]-已保存平均FFT数据: D:/Lab/process/2025.6.20/frequency_ave\stopdirtybackhz\average_fft_stopdirtybackhz_24files.csv
2025-10-17 13:25:50-INFO-[tdms_reader_frequency_average.py:102]-  已处理 24/42 个文件: FFT_20250620193841.584246.csv
2025-10-17 13:25:51-INFO-[tdms_reader_frequency_average.py:102]-  已处理 25/42 个文件: FFT_20250620193844.533171.csv
2025-10-17 13:25:51-INFO-[tdms_reader_frequency_average.py:102]-  已处理 26/42 个文件: FFT_20250620193847.466852.csv
2025-10-17 13:25:51-INFO-[tdms_reader_frequency_average.py:102]-  已处理 27/42 个文件: FFT_20250620193850.400394.csv
2025-10-17 13:25:51-INFO-[tdms_reader_frequency_average.py:146]-已保存平均FFT数据: D:/Lab/process/2025.6.20/frequency_ave\backhz\average_fft_backhz_29files.csv
2025-10-17 13:25:52-INFO-[tdms_reader_frequency_average.py:102]-  已处理 28/42 个文件: FFT_20250620193853.345024.csv
2025-10-17 13:25:52-INFO-[tdms_reader_frequency_average.py:102]-  已处理 29/42 个文件: FFT_20250620193856.225711.csv
2025-10-17 13:25:52-INFO-[tdms_reader_frequency_average.py:146]-已保存平均FFT数据: D:/Lab/process/2025.6.20/frequency_ave\testhz\average_fft_testhz_22files.csv
2025-10-17 13:25:52-INFO-[tdms_reader_frequency_average.py:102]-  已处理 30/42 个文件: FFT_20250620193859.168055.csv
2025-10-17 13:25:52-INFO-[tdms_reader_frequency_average.py:102]-  已处理 31/42 个文件: FFT_20250620193902.126579.csv
2025-10-17 13:25:53-INFO-[tdms_reader_frequency_average.py:102]-  已处理 32/42 个文件: FFT_20250620193905.056522.csv
2025-10-17 13:25:53-INFO-[tdms_reader_frequency_average.py:102]-  已处理 33/42 个文件: FFT_20250620193907.982947.csv
2025-10-17 13:25:53-INFO-[tdms_reader_frequency_average.py:102]-  已处理 34/42 个文件: FFT_20250620193910.873333.csv
2025-10-17 13:25:54-INFO-[tdms_reader_frequency_average.py:102]-  已处理 35/42 个文件: FFT_20250620193913.800929.csv
2025-10-17 13:25:54-INFO-[tdms_reader_frequency_average.py:102]-  已处理 36/42 个文件: FFT_20250620193916.714522.csv
2025-10-17 13:25:54-INFO-[tdms_reader_frequency_average.py:102]-  已处理 37/42 个文件: FFT_20250620193919.648442.csv
