"distance_m","frequency_hz","time_s","Ex_V_per_m","Ey_V_per_m","Ez_V_per_m","E_norm_instant_V_per_m","E_sensor_V_per_m"
"3","30","0.527","0.0051820928805364","-0.00674012018855495","0.00424910047159599","0.00950463895139575","-0.00674012018855495"
"3","30","0.528","0.00279594173017875","-0.00939164074576164","0.00085145035771971","0.00983591245221643","-0.00939164074576164"
"3","30","0.529","0.000310742950133206","-0.0117104577474167","-0.00257636280956334","0.0119945415569579","-0.0117104577474167"
"3","30","0.53","-0.00218546405383923","-0.013614425945207","-0.00591290703989068","0.015003043578239","-0.013614425945207"
"3","30","0.531","-0.00460424990415743","-0.0150360963165168","-0.00903998359049371","0.0181384843064656","-0.0150360963165168"
"3","30","0.532","-0.00685992790620619","-0.0159251054796792","-0.0118468142155866","0.0210003476751191","-0.0159251054796792"
"3","30","0.533","-0.008872589542211","-0.01624995984188","-0.0142339655409503","0.0233535824889507","-0.01624995984188"
"3","30","0.534","-0.0105709352703189","-0.0159991512753846","-0.0161168715407873","0.0250493724928221","-0.0159991512753846"
"3","30","0.535","-0.0118948003464141","-0.0151815647986999","-0.0174288293313447","0.0259948124994068","-0.0151815647986999"
"3","30","0.536","-0.0127972861901725","-0.0138261638203641","-0.0181233621538248","0.0261417213583845","-0.0138261638203641"
"3","30","0.537","-0.0132464217906515","-0.01198096409576","-0.0181758658367372","0.0254828038063869","-0.01198096409576"
"3","30","0.538","-0.0132262962952908","-0.00971133274504217","-0.0175844804109393","0.0240511714620818","-0.00971133274504217"
"3","30","0.539","-0.0127376226597969","-0.0070976725903181","-0.0163701559999709","0.021922727811249","-0.0070976725903181"
"3","30","0.54","-0.011797712391332","-0.00423257384558972","-0.0145759106514831","0.019223888013276","-0.00423257384558972"
"3","30","0.541","-0.0104398622797416","-0.00121753406226263","-0.0122653064014536","0.0161527352090685","-0.00121753406226263"
"3","30","0.542","-0.00871217484217506","0.00184063747221251","-0.00952019755737483","0.0130354937887364","0.00184063747221251"
"3","30","0.543","-0.00667585426743403","0.0048336035065983","-0.00643783096860177","0.010458318251005","0.0048336035065983"
"3","30","0.544","-0.00440303822707109","0.00765533672700568","-0.00312740100823262","0.00936864787998704","0.00765533672700568"
"3","30","0.545","-0.00197424236241209","0.010205875827347","0.000293818691995636","0.0103992241889737","0.010205875827347"
"3","30","0.546","0.000524492022179306","0.0123948666884405","0.0037046297185788","0.0129472813152924","0.0123948666884405"
"3","30","0.547","0.00300464601540356","0.0141447632177268","0.00698420239046574","0.0160586832335165","0.0141447632177268"
"3","30","0.548","0.00537835892558786","0.0153935744582576","0.0100163562107476","0.0191367779700491","0.0153935744582576"
"3","30","0.549","0.00756154078949205","0.0160970606492517","0.0126936756186833","0.0218499808093553","0.0160970606492517"
"3","30","0.55","0.00947685130117825","0.0162303004416753","0.0149213152394889","0.0239974792736215","0.0162303004416753"
"3","30","0.551","0.0110564396309058","0.0157885737494559","0.0166203598290239","0.0254511351259645","0.0157885737494559"
"3","30","0.552","0.0122443480746021","0.0147875289608852","0.0177306198856579","0.0261336938466554","0.0147875289608852"
"3","30","0.553","0.0129984943834262","0.0132626285866614","0.0182127638933728","0.0260108235528873","0.0132626285866614"
"3","30","0.554","0.013292162548414","0.0112678929827697","0.0180497116603259","0.0250886246834201","0.0112678929827697"
"3","30","0.555","0.0131149492284147","0.00887398665243851","0.0172472393931614","0.0234140299618961","0.00887398665243851"
"3","30","0.556","0.0124731322936375","0.00616571492088388","0.01583377507201","0.0210785080765029","0.00616571492088388"
"3","30","0.557","0.0113894484289702","0.00323901966438545","0.0138593913751211","0.0182289196934769","0.00323901966438545"
"3","30","0.558","0.00990228767558114","0.000197580521486806","0.0113940318292712","0.0150969632906384","0.000197580521486806"
"3","30","0.559","0.00806433344457203","-0.00285085800988804","0.00852503302545866","0.012076301312196","-0.00285085800988804"
"3","30","0.56","0.00594069618087515","-0.00579830347498815","0.00535403067662714","0.00987814956293884","-0.00579830347498815"
"3","30","0.561","0.00360660679328052","-0.00854034114878539","0.00199335912186362","0.00948253763966646","-0.00854034114878539"
"3","30","0.562","0.00114475156198654","-0.010979832979663","-0.00143792817356667","0.0111326019345121","-0.010979832979663"
"3","30","0.563","-0.00135765706409807","-0.0130303587533212","-0.00481827614657961","0.0139588418921001","-0.0130303587533212"
"3","30","0.564","-0.00381197001183711","-0.0146192775719537","-0.00802793428498395","0.0171085394169402","-0.0146192775719537"
"3","30","0.565","-0.00613124202147746","-0.0156903011942669","-0.0109531988490756","0.0200935374018647","-0.0156903011942669"
"3","30","0.566","-0.00823331172582132","-0.0162054880744892","-0.013490440883302","0.0226361936052161","-0.0162054880744892"
"3","30","0.567","-0.0100437122576212","-0.0161465874605463","-0.0155497773236776","0.0245638762688408","-0.0161465874605463"
"3","30","0.568","-0.0114983092754762","-0.0155156859360513","-0.0170582551501354","0.0257668720458616","-0.0155156859360513"
"3","30","0.569","-0.0125455729548502","-0.0143351335020411","-0.0179624357836322","0.0261827529600674","-0.0143351335020411"
"3","30","0.57","-0.0131484034577958","-0.0126467518170459","-0.018230288174454","0.02579077842824","-0.0126467518170459"
"3","30","0.571","-0.0132854452132094","-0.0105103526439871","-0.0178523235181202","0.0246104860214052","-0.0105103526439871"
"3","30","0.572","-0.0129518434485844","-0.00800161898865635","-0.0168419314010127","0.0227030132024954","-0.00800161898865635"
"3","30","0.573","-0.0121594161727472","-0.00520942399150412","-0.0152349054676036","0.0201765171571345","-0.00520942399150412"
"3","30","0.574","-0.0109362355170033","-0.00223268255233317","-0.0130881754127551","0.0172013503626286","-0.00223268255233317"
"3","30","0.575","-0.00932563326589","0.000823152779341601","-0.0104777902188964","0.0140509467360464","0.000823152779341601"
"3","30","0.576","-0.00738466580710677","0.00384982751343167","-0.00749622408290812","0.0112048130938003","0.00384982751343167"
"3","30","0.577","-0.00518209288053662","0.00674012018855468","-0.00424910047159631","0.00950463895139582","0.00674012018855468"
"3","30","0.578","-0.0027959417301788","0.00939164074576159","-0.000851450357719783","0.0098359124522164","0.00939164074576159"
"3","30","0.579","-0.000310742950133446","0.0117104577474165","0.00257636280956301","0.0119945415569576","0.0117104577474165"
"3","30","0.58","0.00218546405383899","0.0136144259452069","0.00591290703989036","0.0150030435782387","0.0136144259452069"
"3","30","0.581","0.00460424990415738","0.0150360963165168","0.00903998359049365","0.0181384843064656","0.0150360963165168"
"3","30","0.582","0.00685992790620599","0.0159251054796791","0.0118468142155863","0.0210003476751188","0.0159251054796791"
"3","30","0.583","0.00887258954221082","0.01624995984188","0.0142339655409501","0.0233535824889505","0.01624995984188"
"3","30","0.584","0.0105709352703189","0.0159991512753846","0.0161168715407873","0.0250493724928221","0.0159991512753846"
"3","30","0.585","0.011894800346414","0.0151815647987","0.0174288293313446","0.0259948124994068","0.0151815647987"
"3","30","0.586","0.0127972861901725","0.0138261638203643","0.0181233621538247","0.0261417213583845","0.0138261638203643"
"3","30","0.587","0.0132464217906515","0.01198096409576","0.0181758658367372","0.0254828038063869","0.01198096409576"
"3","30","0.588","0.0132262962952908","0.00971133274504241","0.0175844804109394","0.024051171462082","0.00971133274504241"
"3","30","0.589","0.012737622659797","0.00709767259031837","0.0163701559999711","0.0219227278112492","0.00709767259031837"
"3","30","0.59","0.011797712391332","0.00423257384558978","0.0145759106514832","0.0192238880132761","0.00423257384558978"
"3","30","0.591","0.0104398622797417","0.00121753406226292","0.0122653064014539","0.0161527352090688","0.00121753406226292"
"3","30","0.592","0.00871217484217524","-0.00184063747221222","0.00952019755737511","0.0130354937887367","-0.00184063747221222"
"3","30","0.593","0.00667585426743407","-0.00483360350659824","0.00643783096860184","0.0104583182510051","-0.00483360350659824"
"3","30","0.594","0.00440303822707131","-0.00765533672700542","0.00312740100823294","0.00936864787998705","-0.00765533672700542"
"3","30","0.595","0.00197424236241233","-0.0102058758273468","-0.000293818691995304","0.0103992241889735","-0.0102058758273468"
"3","30","0.596","-0.000524492022179252","-0.0123948666884405","-0.00370462971857873","0.0129472813152923","-0.0123948666884405"
"3","30","0.597","-0.00300464601540333","-0.0141447632177267","-0.00698420239046543","0.0160586832335162","-0.0141447632177267"
"3","30","0.598","-0.00537835892558764","-0.0153935744582575","-0.0100163562107473","0.0191367779700488","-0.0153935744582575"
"3","30","0.599","-0.00756154078949201","-0.0160970606492517","-0.0126936756186832","0.0218499808093553","-0.0160970606492517"
"3","30","0.6","-0.00947685130117808","-0.0162303004416753","-0.0149213152394887","0.0239974792736213","-0.0162303004416753"
"3","30","0.601","-0.0110564396309056","-0.015788573749456","-0.0166203598290237","0.0254511351259644","-0.015788573749456"
"3","30","0.602","-0.0122443480746021","-0.0147875289608852","-0.0177306198856579","0.0261336938466554","-0.0147875289608852"
"3","30","0.603","-0.0129984943834262","-0.0132626285866616","-0.0182127638933728","0.0260108235528874","-0.0132626285866616"
"3","30","0.604","-0.013292162548414","-0.01126789298277","-0.0180497116603259","0.0250886246834202","-0.01126789298277"
"3","30","0.605","-0.0131149492284147","-0.00887398665243857","-0.0172472393931614","0.0234140299618961","-0.00887398665243857"
"3","30","0.606","-0.0124731322936376","-0.00616571492088415","-0.0158337750720102","0.0210785080765032","-0.00616571492088415"
"3","30","0.607","-0.0113894484289703","-0.00323901966438573","-0.0138593913751213","0.0182289196934771","-0.00323901966438573"
"3","30","0.608","-0.00990228767558118","-0.00019758052148687","-0.0113940318292713","0.0150969632906384","-0.00019758052148687"
"3","30","0.609","-0.00806433344457222","0.00285085800988775","-0.00852503302545895","0.0120763013121963","0.00285085800988775"
"3","30","0.61","-0.00594069618087537","0.00579830347498787","-0.00535403067662746","0.00987814956293897","0.00579830347498787"
"3","30","0.611","-0.00360660679328057","0.00854034114878534","-0.00199335912186369","0.00948253763966644","0.00854034114878534"
"3","30","0.612","-0.00114475156198678","0.0109798329796628","0.00143792817356634","0.0111326019345119","0.0109798329796628"
"3","30","0.613","0.00135765706409783","0.013030358753321","0.00481827614657929","0.0139588418920998","0.013030358753321"
"3","30","0.614","0.00381197001183706","0.0146192775719537","0.00802793428498389","0.0171085394169401","0.0146192775719537"
"3","30","0.615","0.00613124202147724","0.0156903011942669","0.0109531988490753","0.0200935374018644","0.0156903011942669"
"3","30","0.616","0.00823331172582113","0.0162054880744892","0.0134904408833017","0.0226361936052158","0.0162054880744892"
"3","30","0.617","0.0100437122576211","0.0161465874605463","0.0155497773236776","0.0245638762688407","0.0161465874605463"
"3","30","0.618","0.0114983092754761","0.0155156859360514","0.0170582551501352","0.0257668720458615","0.0155156859360514"
"3","30","0.619","0.0125455729548501","0.0143351335020412","0.0179624357836321","0.0261827529600674","0.0143351335020412"
"3","30","0.62","0.0131484034577957","0.0126467518170461","0.018230288174454","0.02579077842824","0.0126467518170461"
"3","30","0.621","0.0132854452132094","0.0105103526439873","0.0178523235181202","0.0246104860214054","0.0105103526439873"
"3","30","0.622","0.0129518434485844","0.00800161898865661","0.0168419314010128","0.0227030132024956","0.00800161898865661"
"3","30","0.623","0.0121594161727473","0.0052094239915044","0.0152349054676038","0.0201765171571348","0.0052094239915044"
"3","30","0.624","0.0109362355170034","0.00223268255233346","0.0130881754127553","0.0172013503626289","0.00223268255233346"
"3","30","0.625","0.00932563326589004","-0.000823152779341537","0.0104777902188965","0.0140509467360465","-0.000823152779341537"
"3","30","0.626","0.00738466580710697","-0.00384982751343139","0.00749622408290842","0.0112048130938006","-0.00384982751343139"
"3","30","0.627","0.0051820928805365","-0.00674012018855483","0.00424910047159613","0.00950463895139578","-0.00674012018855483"
"3","30","0.628","0.00279594173017866","-0.00939164074576172","0.000851450357719595","0.00983591245221648","-0.00939164074576172"
"3","30","0.629","0.000310742950133309","-0.0117104577474166","-0.0025763628095632","0.0119945415569578","-0.0117104577474166"
"3","30","0.63","-0.00218546405383912","-0.013614425945207","-0.00591290703989054","0.0150030435782389","-0.013614425945207"
"3","30","0.631","-0.00460424990415751","-0.0150360963165168","-0.00903998359049382","0.0181384843064657","-0.0150360963165168"
"3","30","0.632","-0.00685992790620611","-0.0159251054796791","-0.0118468142155865","0.0210003476751189","-0.0159251054796791"
"3","30","0.633","-0.00887258954221092","-0.01624995984188","-0.0142339655409502","0.0233535824889506","-0.01624995984188"
"3","30","0.634","-0.010570935270319","-0.0159991512753846","-0.0161168715407874","0.0250493724928222","-0.0159991512753846"
"3","30","0.635","-0.0118948003464141","-0.0151815647986999","-0.0174288293313446","0.0259948124994068","-0.0151815647986999"
"3","30","0.636","-0.0127972861901725","-0.0138261638203642","-0.0181233621538248","0.0261417213583845","-0.0138261638203642"
"3","30","0.637","-0.0132464217906515","-0.0119809640957599","-0.0181758658367372","0.0254828038063869","-0.0119809640957599"
"3","30","0.638","-0.0132262962952908","-0.00971133274504227","-0.0175844804109393","0.0240511714620819","-0.00971133274504227"
