"distance_m","time_s","Ex_V_per_m","Ey_V_per_m","Ez_V_per_m","E_norm_instant_V_per_m","E_sensor_V_per_m"
"3","0.07868","-0.0168989838224581","0.00425044127871317","-0.0175919618048484","0.0247612403857063","0.00425044127871317"
"3","0.07869","-0.0172578032071981","0.00282312345729318","-0.0168305039490886","0.0242707161158006","0.00282312345729318"
"3","0.0787","-0.0185218569992755","-0.00288551514959617","-0.0141150664506392","0.0234653038609374","-0.00288551514959617"
"3","0.07871","-0.0193159900336882","-0.0144739572443949","-0.00960015859978242","0.0259762575140279","-0.0144739572443949"
"3","0.07872","-0.0178685874094063","-0.0311321339875177","-0.00444382911736094","0.0361696530236143","-0.0311321339875177"
"3","0.07873","-0.0129836877167899","-0.0494414537017731","-0.000396292927684253","0.0511193753772112","-0.0494414537017731"
"3","0.07874","-0.00485119530118318","-0.064465278610992","0.000958335270289635","0.0646546568217118","-0.064465278610992"
"3","0.07875","0.0047631103595439","-0.0716881595224017","-0.00106138030240363","0.0718540601786207","-0.0716881595224017"
"3","0.07876","0.0131031060884519","-0.0689037118916225","-0.00589057160886994","0.070385451163491","-0.0689037118916225"
"3","0.07877","0.0175398847356327","-0.0571450967386333","-0.0119468872375052","0.0609584920455936","-0.0571450967386333"
"3","0.07878","0.0166938362512161","-0.0402095877332597","-0.0173238808073049","0.0468573575939449","-0.0402095877332597"
"3","0.07879","0.0110172577212855","-0.0230161471339692","-0.0206083876265295","0.0327998267854426","-0.0230161471339692"
"3","0.0788","0.00255667129536922","-0.00959737801486606","-0.021424833073115","0.0236150313377654","-0.00959737801486606"
"3","0.07881","-0.00597886346095375","-0.00167639585262662","-0.0204572528778474","0.0213788752428099","-0.00167639585262662"
"3","0.07882","-0.0123778286145411","0.00155435587278104","-0.0189719641365914","0.0227059923057837","0.00155435587278104"
"3","0.07883","-0.0157527015409581","0.00246726487146076","-0.018115553519034","0.0241331365778556","0.00246726487146076"
"3","0.07884","-0.0166630774915591","0.00345471786168802","-0.0183624063655559","0.0250353988290056","0.00345471786168802"
"3","0.07885","-0.0165399723048564","0.00565883245103334","-0.019384904893151","0.0261030191026017","0.00565883245103334"
"3","0.07886","-0.0167710488513994","0.00861116013647335","-0.020377375241508","0.0277607200952215","0.00861116013647335"
"3","0.07887","-0.0179561820201607","0.0108712665014335","-0.0206161737153574","0.0294216846347745","0.0108712665014335"
"3","0.07888","-0.0197142717325299","0.0111873848259509","-0.0199183286264906","0.0301753194591345","0.0111873848259509"
"3","0.07889","-0.021094128090157","0.00942963921878426","-0.0187327959476889","0.0297455539484162","0.00942963921878426"
"3","0.0789","-0.0212995808247061","0.00671134410363546","-0.0178185299292371","0.0285694643251271","0.00671134410363546"
"3","0.07891","-0.0202710559276321","0.00461616258126187","-0.0177075241080204","0.0273089925744974","0.00461616258126187"
"3","0.07892","-0.0187629015070624","0.00400006567976935","-0.0182814044429096","0.0265001272980231","0.00400006567976935"
"3","0.07893","-0.0178600889430713","0.00412111534108462","-0.0187327840858916","0.0262084636771707","0.00412111534108462"
"3","0.07894","-0.0182166029451451","0.0026991261480787","-0.0179673684014072","0.0257285101025341","0.0026991261480787"
"3","0.07895","-0.0194783379410364","-0.00300417913342535","-0.0152479564581954","0.0249184854548175","-0.00300417913342535"
"3","0.07896","-0.0202701387882124","-0.0145872832648466","-0.0107290575868636","0.0271805083882642","-0.0145872832648466"
"3","0.07897","-0.0188203906082435","-0.0312401174656466","-0.00556872054876727","0.0368939383973103","-0.0312401174656466"
"3","0.07898","-0.0139331320142358","-0.049544090117762","-0.00151716030890187","0.0514883560499455","-0.049544090117762"
"3","0.07899","-0.0057982673744329","-0.0645625635041725","-0.000158491607103252","0.0648226012310925","-0.0645625635041725"
"3","0.079","0.00381842381025312","-0.0717800884913233","-0.00217415026339116","0.0719144519104798","-0.0717800884913233"
"3","0.07901","0.0121608183396955","-0.0689902805941089","-0.0069992682821084","0.0704026567370145","-0.0689902805941089"
"3","0.07902","0.0166000090406535","-0.057226300891844","-0.013051494293066","0.0609979615822986","-0.057226300891844"
"3","0.07903","0.0157563858397815","-0.040285423113718","-0.0184243819568648","0.0470174101868212","-0.040285423113718"
"3","0.07904","0.0100822457995399","-0.0230866095776552","-0.0217047666235362","0.0332526708150728","-0.0230866095776552"
"3","0.07905","0.00162411104569161","-0.00966246341724305","-0.0225170737129759","0.0245564562706814","-0.00966246341724305"
"3","0.07906","-0.00690895888009491","-0.00173610016870066","-0.021545338998107","0.0226924963180773","-0.00173610016870066"
"3","0.07907","-0.0133054460687315","0.00150003662840921","-0.0200558796171086","0.0241147944670994","0.00150003662840921"
"3","0.07908","-0.0166778279199817","0.00241833462454383","-0.0191952822821613","0.0255432407571288","0.00241833462454383"
"3","0.07909","-0.0175856997095413","0.00341118047828108","-0.0194379323763165","0.026433429622276","0.00341118047828108"
"3","0.0791","-0.017460077300407","0.00562069173744349","-0.0204562121594165","0.0274754998290225","0.00562069173744349"
"3","0.07911","-0.0176886235877555","0.00857841983921048","-0.0214444478141755","0.0290919410390912","0.00857841983921048"
"3","0.07912","-0.0188712134853292","0.0108439303071615","-0.0216789956885259","0.030719576445299","0.0108439303071615"
"3","0.07913","-0.0206267469394263","0.0111654563614417","-0.0209768841376399","0.0314668043052732","0.0111654563614417"
"3","0.07914","-0.0220040340767625","0.00941312205086503","-0.0197870691778463","0.0310533812819906","0.00941312205086503"
"3","0.07915","-0.0222069046541897","0.00670024173914405","-0.0188685051031631","0.0299008417692768","0.00670024173914405"
"3","0.07916","-0.0211757846885032","0.00461047846700491","-0.0187531854943795","0.0286592451933956","0.00461047846700491"
"3","0.07917","-0.019665022313312","0.00399980320246974","-0.0193227363544435","0.0278582064832767","0.00399980320246974"
"3","0.07918","-0.0187595889343114","0.00412627782733817","-0.0197697708795931","0.027564328149337","0.00412627782733817"
"3","0.07919","-0.01911346928675","0.00270971686430938","-0.0189999944786948","0.0270862892226065","0.00270971686430938"
"3","0.0792","-0.0203725578242832","-0.00298815698100914","-0.0162762062650857","0.0262466204458884","-0.00298815698100914"
"3","0.07921","-0.0211616994304215","-0.0145658265302952","-0.0117529156141445","0.0282508734506981","-0.0145658265302952"
"3","0.07922","-0.0197092792529163","-0.0312132230633067","-0.00658817133217257","0.0374983330852351","-0.0312132230633067"
"3","0.07923","-0.0148193359312054","-0.0495117550223377","-0.00253218842927172","0.0517439714466838","-0.0495117550223377"
"3","0.07924","-0.00668177385998819","-0.0645247847507387","-0.00116908169057215","0.0648803568196447","-0.0645247847507387"
"3","0.07925","0.00293762743321757","-0.0717368631753863","-0.0031802869815473","0.0718673877253479","-0.0717368631753863"
"3","0.07926","0.0112827447215429","-0.0689416058716416","-0.00800093635216681","0.0703154345156431","-0.0689416058716416"
"3","0.07927","0.0157246708048661","-0.0571721739793257","-0.0140486784780384","0.0609367550532763","-0.0571721739793257"
"3","0.07928","0.0148837955828222","-0.0402258412881738","-0.0194170670657293","0.0470815056229897","-0.0402258412881738"
"3","0.07929","0.00921241609071777","-0.0230215701766951","-0.0226929375114075","0.0336129545938118","-0.0230215701766951"
"3","0.0793","0.000757054427007895","-0.00959196383909357","-0.0235007152812684","0.0253941434277113","-0.00959196383909357"
"3","0.07931","-0.00777322989406016","-0.00166013787224502","-0.0225244361947135","0.0238857569825721","-0.00166013787224502"
"3","0.07932","-0.0141669189909771","0.00158146412357519","-0.0210304174365523","0.0254063196867768","0.00158146412357519"
"3","0.07933","-0.0175364902912123","0.00250522973811205","-0.0201652457657787","0.0268410470095479","0.00250522973811205"
"3","0.07934","-0.0184415390983086","0.00350354556916998","-0.0204033066124145","0.0277247203158101","0.00350354556916998"
"3","0.07935","-0.0183130813032456","0.00571852910376964","-0.021416982283441","0.0287533937485502","0.00571852910376964"
"3","0.07936","-0.0185387798293184","0.00868173171825469","-0.0224005990088768","0.0303454388523907","0.00868173171825469"
"3","0.07937","-0.0197185096185232","0.0109527188753348","-0.0226305131841247","0.0319518669143878","0.0109527188753348"
"3","0.07938","-0.0214711706455518","0.0112797237342572","-0.0219237532119918","0.0326939488485544","0.0112797237342572"
"3","0.07939","-0.022845573065647","0.00953287028289769","-0.0207292751566045","0.0322877480330634","0.00953287028289769"
"3","0.0794","-0.023045546664321","0.00682547282401318","-0.0198060333599468","0.0311442331384811","0.00682547282401318"
"3","0.07941","-0.0220115174871654","0.00474119433731326","-0.0196860214509284","0.0299086152537755","0.00474119433731326"
"3","0.07942","-0.0204978336967282","0.00413600572981164","-0.0202508654807882","0.0291095393707414","0.00413600572981164"
"3","0.07943","-0.0195894667277587","0.00426796882224718","-0.0206931786942203","0.0288126779216471","0.00426796882224718"
"3","0.07944","-0.0199404013447177","0.0028568980762303","-0.019918666548697","0.0283290442741115","0.0028568980762303"
"3","0.07945","-0.0211965320305913","-0.00283548386374497","-0.0171901282063321","0.0274378105288227","-0.00283548386374497"
"3","0.07946","-0.0219827036983581","-0.0144076598804981","-0.0126620730914395","0.02917444121307","-0.0144076598804981"
"3","0.07947","-0.0205273015253706","-0.0310495613149556","-0.00749255005941614","0.0379681929008681","-0.0310495613149556"
"3","0.07948","-0.0156343641808019","-0.0493425966706068","-0.00343177416961931","0.0518739073474072","-0.0493425966706068"
"3","0.07949","-0.00749379608922139","-0.0643501283520186","-0.00206386025659404","0.064817864188099","-0.0643501283520186"
"3","0.0795","0.00212862319186081","-0.0715567073473296","-0.00407024423538645","0.071703976815934","-0.0715567073473296"
"3","0.07951","0.0104767704054356","-0.0687559492931575","-0.00888605820569869","0.0701149435695881","-0.0687559492931575"
"3","0.07952","0.01492173832112","-0.0569810153906247","-0.0149289508930281","0.0607648579710102","-0.0569810153906247"
"3","0.07953","0.0140839168081538","-0.0400291794907854","-0.0202924760539891","0.0470369695852765","-0.0400291794907854"
"3","0.07954","0.00841560287132473","-0.0228194040335051","-0.0235634691349526","0.0338642089794825","-0.0228194040335051"
"3","0.07955","-3.66814215984998E-05","-0.00938429227429529","-0.0243663556524808","0.0261110240090133","-0.00938429227429529"
"3","0.07956","-0.0085638765871234","-0.00144695987148777","-0.0233851714764826","0.0249459399512961","-0.00144695987148777"
"3","0.07957","-0.0149544647746713","0.00180014951326447","-0.0218862338424438","0.0265684735499261","0.00180014951326447"
"3","0.07958","-0.0183209234427599","0.00272942340828051","-0.0210161295601851","0.0280139909621536","0.00272942340828051"
"3","0.07959","-0.0192228479261107","0.00373324834991931","-0.0212492441107104","0.028896113941309","0.00373324834991931"
"3","0.0796","-0.0190912541470179","0.00595374176373084","-0.0222579598521299","0.0299222292397182","0.00595374176373084"
"3","0.07961","-0.0193138050602056","0.00892245496459044","-0.0232366030657601","0.0315051264167351","0.00892245496459044"
"3","0.07962","-0.0204903756392397","0.0111989533536882","-0.0234615301984366","0.0331015928515137","0.0111989533536882"
"3","0.07963","-0.0222398658905047","0.0115314700287594","-0.0227497697045625","0.033839894465888","0.0115314700287594"
"3","0.07964","-0.0236110860010657","0.00979012891614521","-0.0215502777000097","0.0334326857325582","0.00979012891614521"
"3","0.07965","-0.0238078657883858","0.00708824425705221","-0.0206220085786587","0.0322850571915817","0.00708824425705221"
"3","0.07966","-0.0227706313301346","0.00500947896962407","-0.020496956021466","0.0310438679430564","0.00500947896962407"
"3","0.07967","-0.0212537308210656","0.00440980389929366","-0.0210567461318676","0.0302415939048599","0.00440980389929366"
"3","0.07968","-0.0203421357282601","0.00454728080520467","-0.0214939922069045","0.0299411414227783","0.00454728080520467"
